,submit_time,duration,cpu,memory,job_id,task_id,instances_num,disk
931,14513,29.098039215686274,1.0,0.005404705821447985,579,3105,51,0
932,15404,2.0,0.5,0.004079413972510547,580,3106,1,0
933,15404,2.0,0.5,0.0040897678150803715,580,3107,1,0
934,16301,29.08,1.0,0.005404705821447985,583,3118,150,0
935,16301,77.37254901960785,1.0,0.005404705821447985,583,3119,51,0
936,16943,1.0,0.5,0.004079413972510547,584,3120,1,0
937,16943,1.0,0.5,0.0040897678150803715,584,3121,1,0
938,18364,20.58,1.0,0.005404705821447985,587,3132,150,0
939,18364,34.745098039215684,1.0,0.005404705821447985,587,3133,51,0
940,18936,3.0,0.5,0.004079413972510547,588,3134,1,0
941,18936,3.0,0.5,0.0040897678150803715,588,3135,1,0
942,20834,20.726666666666667,1.0,0.005404705821447985,591,3146,150,0
943,20834,36.490196078431374,1.0,0.005404705821447985,591,3147,51,0
944,22402,15.026666666666667,1.0,0.005404705821447985,592,3148,150,0
945,22402,30.862745098039216,1.0,0.005404705821447985,592,3149,51,0
946,22883,2.0,0.5,0.004079413972510547,593,3150,1,0
947,22883,2.0,0.5,0.0040897678150803715,593,3151,1,0
948,24184,15.593333333333334,1.0,0.005404705821447985,596,3162,150,0
949,24184,37.529411764705884,1.0,0.005404705821447985,596,3163,51,0
950,24632,2.0,0.5,0.004079413972510547,597,3164,1,0
951,24632,2.0,0.5,0.0040897678150803715,597,3165,1,0
952,25970,15.473333333333333,1.0,0.005404705821447985,600,3176,150,0
953,25970,30.07843137254902,1.0,0.005404705821447985,600,3177,51,0
954,26806,2.0,0.5,0.004079413972510547,601,3178,1,0
955,26806,2.0,0.5,0.0040897678150803715,601,3179,1,0
956,27994,19.006666666666668,1.0,0.005404705821447985,604,3190,150,0
957,27994,33.90196078431372,1.0,0.005404705821447985,604,3191,51,0
958,28482,2.0,0.5,0.004079413972510547,605,3192,1,0
959,28482,2.0,0.5,0.0040897678150803715,605,3193,1,0
960,29909,13.826666666666666,1.0,0.005404705821447985,608,3204,150,0
961,29909,29.098039215686274,1.0,0.005404705821447985,608,3205,51,0
962,30302,1.0,0.5,0.004079413972510547,609,3206,1,0
963,30302,1.0,0.5,0.0040897678150803715,609,3207,1,0
964,31161,13.753333333333334,1.0,0.005404705821447985,612,3218,150,0
965,31161,31.980392156862745,1.0,0.005404705821447985,612,3219,51,0
966,31601,4.0,0.5,0.004079413972510547,613,3220,1,0
967,31601,4.0,0.5,0.0040897678150803715,613,3221,1,0
968,32794,14.413333333333334,1.0,0.005404705821447985,616,3232,150,0
969,32794,28.235294117647058,1.0,0.005404705821447985,616,3233,51,0
970,33275,1.0,0.5,0.004079413972510547,617,3234,1,0
971,33275,1.0,0.5,0.0040897678150803715,617,3235,1,0
972,34707,16.253333333333334,1.0,0.005404705821447985,620,3246,150,0
973,34707,89.2156862745098,1.0,0.005404705821447985,620,3247,51,0
974,35223,3.0,0.5,0.004079413972510547,621,3248,1,0
975,35223,3.0,0.5,0.0040897678150803715,621,3249,1,0
976,36624,14.033333333333333,1.0,0.005404705821447985,624,3260,150,0
977,36624,53.333333333333336,1.0,0.005404705821447985,624,3261,51,0
978,37090,1.0,0.5,0.0040897678150803715,625,3262,1,0
979,37090,1.0,0.5,0.0040897678150803715,625,3263,1,0
980,37966,13.153333333333334,1.0,0.005404705821447985,628,3274,150,0
981,37966,33.11764705882353,1.0,0.005404705821447985,628,3275,51,0
982,38532,2.0,0.5,0.0040897678150803715,629,3276,1,0
983,38532,2.0,0.5,0.0040897678150803715,629,3277,1,0
984,40161,13.713333333333333,1.0,0.005404705821447985,633,3297,150,0
985,40161,39.68627450980392,1.0,0.005404705821447985,633,3298,51,0
986,40641,2.0,0.5,0.0040897678150803715,634,3299,1,0
987,40641,2.0,0.5,0.0040897678150803715,634,3300,1,0
988,41610,14.126666666666667,1.0,0.005404705821447985,637,3311,150,0
989,41610,34.01960784313726,1.0,0.005404705821447985,637,3312,51,0
990,42061,2.0,0.5,0.0040897678150803715,638,3313,1,0
991,42061,2.0,0.5,0.0040897678150803715,638,3314,1,0
992,43603,12.786666666666667,1.0,0.005404705821447985,641,3325,150,0
993,43603,27.725490196078432,1.0,0.005404705821447985,641,3326,51,0
994,44071,4.0,0.5,0.0040897678150803715,642,3327,1,0
995,44071,4.0,0.5,0.0040897678150803715,642,3328,1,0
996,46511,1.0,0.5,0.0040897678150803715,648,3344,1,0
997,46511,1.0,0.5,0.0040897678150803715,648,3345,1,0
998,47871,13.78,1.0,0.005404705821447985,651,3356,150,0
999,47871,36.450980392156865,1.0,0.005404705821447985,651,3357,51,0
1000,48313,1.0,0.5,0.0040897678150803715,652,3358,1,0
1001,48313,1.0,0.5,0.0040897678150803715,652,3359,1,0
1002,48372,66.66666666666667,1.0,0.005404705821447985,654,3363,3805,0
1003,49570,12.273333333333333,1.0,0.005404705821447985,655,3370,150,0
1004,49570,30.941176470588236,1.0,0.005404705821447985,655,3371,51,0
1005,50002,3.0,0.5,0.0040897678150803715,656,3372,1,0
1006,50002,3.0,0.5,0.0040897678150803715,656,3373,1,0
1007,50057,192.66666666666666,1.0,0.005404705821447985,658,3376,1111,0
1008,50058,258.6666666666667,1.0,0.005404705821447985,658,3377,3807,0
1009,50057,2.0,1.0,0.005404705821447985,658,3382,1111,0
1010,50057,2.0,1.0,0.005404705821447985,658,3383,1111,0
1011,51523,12.993333333333334,1.0,0.005404705821447985,659,3384,150,0
1012,51523,25.627450980392158,1.0,0.005404705821447985,659,3385,51,0
1013,51987,3.0,0.5,0.0040897678150803715,660,3386,1,0
1014,51987,3.0,0.5,0.0040897678150803715,660,3387,1,0
1015,52043,106.0,1.0,0.005404705821447985,662,3391,3805,0
1016,52042,1.0,1.0,0.005404705821447985,662,3396,1111,0
1017,53164,13.422818791946309,1.0,0.005404705821447985,663,3398,150,0
1018,54163,2.0,0.5,0.0040897678150803715,666,3403,1,0
1019,54163,2.0,0.5,0.0040897678150803715,666,3404,1,0
1020,54219,167.25,1.0,0.005404705821447985,668,3408,3805,0
1021,54219,1.0,1.0,0.005404705821447985,668,3413,1111,0
1022,54219,3.0,1.0,0.005404705821447985,668,3414,1111,0
1023,55093,12.38255033557047,1.0,0.005404705821447985,669,3415,150,0
1024,56072,4.0,0.5,0.0040897678150803715,672,3420,1,0
1025,56072,4.0,0.5,0.0040897678150803715,672,3421,1,0
1026,56129,130.0,1.0,0.005404705821447985,674,3424,1111,0
1027,56129,63.0,1.0,0.005404705821447985,674,3425,3805,0
1028,56129,1.0,1.0,0.005404705821447985,674,3431,1111,0
1029,56874,12.406666666666666,1.0,0.005404705821447985,675,3432,150,0
1030,56875,25.88235294117647,1.0,0.005404705821447985,675,3433,51,0
1031,57310,4.0,0.5,0.0040897678150803715,676,3434,1,0
1032,57310,4.0,0.5,0.0040897678150803715,676,3435,1,0
1033,57364,95.0,1.0,0.005404705821447985,678,3438,1111,0
1034,57364,238.0,1.0,0.005404705821447985,678,3439,3805,0
1035,57364,1.0,1.0,0.005404705821447985,678,3444,1111,0
1036,57364,2.0,1.0,0.005404705821447985,678,3445,1111,0
1037,58199,11.793333333333333,1.0,0.005404705821447985,679,3446,150,0
1038,58199,26.764705882352942,1.0,0.005404705821447985,679,3447,51,0
1039,58529,283.0,0.5,0.005736028783682345,680,3448,963,0
1040,58529,293.0,0.5,0.005736028783682345,680,3450,1111,0
1041,58529,186.0,0.5,0.021308208008697233,680,3451,1175,0
1042,58640,3.0,0.5,0.0040897678150803715,681,3453,1,0
1043,58640,3.0,0.5,0.0040897678150803715,681,3454,1,0
1044,58691,152.5,1.0,0.005404705821447985,683,3457,1111,0
1045,58692,200.0,1.0,0.005404705821447985,683,3458,3805,0
1046,58691,1.0,1.0,0.005404705821447985,683,3463,1111,0
1047,58691,3.5,1.0,0.005404705821447985,683,3464,1111,0
1048,1080,2.0,1.0,0.005404705821447985,687,3477,1,0
1049,1080,3.0,1.0,0.005404705821447985,687,3478,1,0
1050,1080,6.0,1.0,0.005404705821447985,687,3479,1,0
1051,1080,10.0,1.0,0.005404705821447985,687,3480,1,0
1052,1080,2.0,1.0,0.005404705821447985,687,3481,1,0
1053,1080,6.333333333333333,1.0,0.005404705821447985,687,3482,3,0
1054,1080,10.0,1.0,0.005404705821447985,687,3483,5,0
1055,8496,49.45205479452055,1.0,0.005404705821447985,688,3484,219,0
1056,8496,23.173553719008265,1.0,0.005404705821447985,688,3485,121,0
1057,8496,8.163841807909604,1.0,0.005404705821447985,688,3486,177,0
1058,8496,42.390243902439025,1.0,0.005404705821447985,688,3487,41,0
1059,8496,57.02283105022831,1.0,0.005404705821447985,688,3488,219,0
1060,11498,250.67776456599287,0.5,0.01600704061294748,691,3503,841,0
1061,11627,3.0,0.5,0.0040845908937954594,694,3510,1,0
1062,11627,126.3768115942029,0.5,0.00805528951932286,694,3511,69,0
1063,11627,6.0,0.5,0.004115652421504932,694,3512,1,0
1064,11627,13.0,0.5,0.004312375430331582,694,3513,1,0
1065,11627,137.0,0.5,0.004146713949214402,694,3514,1,0
1066,15165,4.0,1.0,0.005404705821447985,695,3515,1,0
1067,15165,28.913477537437604,1.0,0.005404705821447985,695,3516,601,0
1068,15165,9.0,1.0,0.005404705821447985,695,3517,1,0
1069,15165,15.0,1.0,0.005404705821447985,695,3518,1,0
1070,15165,2.0,1.0,0.005404705821447985,695,3519,1,0
1071,15165,9.0,1.0,0.005404705821447985,695,3520,1,0
1072,15165,57.114427860696516,1.0,0.005404705821447985,695,3521,603,0
1073,17632,94.23913043478261,0.5,0.018657624310822355,699,3529,122,0
1074,22406,4.0,1.0,0.005404705821447985,705,3539,1,0
1075,22406,15.311148086522463,1.0,0.005404705821447985,705,3540,601,0
1076,22406,8.0,1.0,0.005404705821447985,705,3541,1,0
1077,22406,14.0,1.0,0.005404705821447985,705,3542,1,0
1078,22406,1.0,1.0,0.005404705821447985,705,3543,1,0
1079,22406,9.0,1.0,0.005404705821447985,705,3544,1,0
1080,22406,47.25207296849088,1.0,0.005404705821447985,705,3545,603,0
1081,24751,2.0,0.5,0.004053529366085989,706,3548,1,0
1082,26034,2.0,0.5,0.0040845908937954594,708,3554,1,0
1083,26034,34.56521739130435,0.5,0.00805528951932286,708,3555,69,0
1084,26034,6.0,0.5,0.004115652421504932,708,3556,1,0
1085,26034,12.0,0.5,0.004312375430331582,708,3557,1,0
1086,26034,58.0,0.5,0.004146713949214402,708,3558,1,0
1087,29597,5.0,1.0,0.005404705821447985,709,3559,1,0
1088,29597,30.21630615640599,1.0,0.005404705821447985,709,3560,601,0
1089,29597,9.0,1.0,0.005404705821447985,709,3561,1,0
1090,29597,16.0,1.0,0.005404705821447985,709,3562,1,0
1091,29597,2.0,1.0,0.005404705821447985,709,3563,1,0
1092,29597,9.0,1.0,0.005404705821447985,709,3564,1,0
1093,29597,62.3698175787728,1.0,0.005404705821447985,709,3565,603,0
1094,33072,5.0,1.0,0.005404705821447985,710,3566,1,0
1095,33072,28.00665557404326,1.0,0.005404705821447985,710,3567,601,0
1096,33072,20.0,1.0,0.005404705821447985,710,3568,1,0
1097,33072,33.0,1.0,0.005404705821447985,710,3569,1,0
1098,33072,6.0,1.0,0.005404705821447985,710,3570,1,0
1099,33072,16.0,1.0,0.005404705821447985,710,3571,1,0
1100,33072,44.28026533996683,1.0,0.005404705821447985,710,3572,603,0
1101,36737,4.0,1.0,0.005404705821447985,711,3573,1,0
1102,36737,29.55241264559068,1.0,0.005404705821447985,711,3574,601,0
1103,36737,11.0,1.0,0.005404705821447985,711,3575,1,0
1104,36737,20.0,1.0,0.005404705821447985,711,3576,1,0
1105,36737,2.0,1.0,0.005404705821447985,711,3577,1,0
1106,36737,12.0,1.0,0.005404705821447985,711,3578,1,0
1107,36737,40.49917081260365,1.0,0.005404705821447985,711,3579,603,0
1108,40362,3.0,0.5,0.0040897678150803715,712,3580,1,0
1109,40362,109.69411764705882,0.5,0.00805528951932286,712,3581,85,0
1110,40362,10.0,0.5,0.0041674216343540495,712,3582,1,0
1111,40362,16.0,0.5,0.004198483162063521,712,3583,1,0
1112,40362,2.0,0.5,0.004074237051225636,712,3584,1,0
1113,40362,10.0,0.5,0.004188129319493697,712,3585,1,0
1114,40362,122.0,0.5,0.00414153702792949,712,3586,1,0
1115,43951,3.0,0.5,0.0040897678150803715,713,3587,1,0
1116,43951,128.8470588235294,0.5,0.00805528951932286,713,3588,85,0
1117,43951,8.0,0.5,0.0041674216343540495,713,3589,1,0
1118,43951,12.0,0.5,0.004198483162063521,713,3590,1,0
1119,43951,2.0,0.5,0.004074237051225636,713,3591,1,0
1120,43951,9.0,0.5,0.004188129319493697,713,3592,1,0
1121,43951,150.0,0.5,0.00414153702792949,713,3593,1,0
1122,45356,51.5974025974026,0.5,0.008029404912898299,717,3607,231,0
1123,45356,69.54455445544555,0.5,0.008200243315300391,717,3608,303,0
1124,45356,85.8348623853211,0.5,0.008402143245411955,717,3609,109,0
1125,45356,29.652719665271967,0.5,0.013356456915072607,717,3610,239,0
1126,45356,27.84431137724551,0.5,0.01600704061294748,717,3611,167,0
1127,45356,19.0,0.5,0.00805528951932286,717,3612,1,0
1128,47584,4.0,1.0,0.005404705821447985,718,3614,1,0
1129,47584,7.0,1.0,0.005404705821447985,718,3615,601,0
1130,47584,10.0,1.0,0.005404705821447985,718,3616,1,0
1131,47584,3.0,1.0,0.005404705821447985,718,3617,1,0
1132,47584,1.0,1.0,0.005404705821447985,718,3618,1,0
1133,47584,11.666666666666666,1.0,0.005404705821447985,718,3619,3,0
1134,51215,52.633499170812605,1.0,0.005404705821447985,721,3630,603,0
1135,51215,4.0,1.0,0.005404705821447985,721,3631,1,0
1136,51215,24.51747088186356,1.0,0.005404705821447985,721,3632,601,0
1137,51215,12.0,1.0,0.005404705821447985,721,3633,1,0
1138,51215,6.0,1.0,0.005404705821447985,721,3634,1,0
1139,51215,2.0,1.0,0.005404705821447985,721,3635,1,0
1140,51215,17.666666666666668,1.0,0.005404705821447985,721,3636,3,0
1141,51215,61.10873146622735,1.0,0.005404705821447985,721,3637,607,0
1142,54703,5.0,1.0,0.005404705821447985,722,3639,1,0
1143,54703,24.25305410122164,1.0,0.005404705821447985,722,3640,601,0
1144,54703,10.0,1.0,0.005404705821447985,722,3641,1,0
1145,54703,4.0,1.0,0.005404705821447985,722,3642,1,0
1146,54703,2.0,1.0,0.005404705821447985,722,3643,1,0
1147,54703,13.0,1.0,0.005404705821447985,722,3644,3,0
1148,58307,2.0,0.5,0.0040897678150803715,725,3655,1,0
1149,58307,113.2,0.5,0.00805528951932286,725,3656,85,0
1150,58307,8.0,0.5,0.0041674216343540495,725,3657,1,0
1151,58307,12.0,0.5,0.004198483162063521,725,3658,1,0
1152,58307,1.0,0.5,0.004074237051225636,725,3659,1,0
1153,58307,7.0,0.5,0.004188129319493697,725,3660,1,0
1154,58307,125.0,0.5,0.00414153702792949,725,3661,1,0
1155,54261,288.0,0.5,0.01600704061294748,936,4839,1091,0
1156,54262,317.0,0.5,0.01600704061294748,936,4842,2172,0
1157,54347,40.0,0.5,0.018657624310822355,937,4848,65,0
1158,54347,215.0,0.5,0.01600704061294748,937,4849,2257,0
1159,54349,286.0,0.5,0.01600704061294748,938,4853,1091,0
1160,54349,995.0,0.5,0.021308208008697233,938,4859,655,0
1161,7425,57.82608695652174,0.5,0.008717935443791578,940,4867,23,0
1162,7425,29.714285714285715,0.5,0.00805528951932286,940,4868,112,0
1163,7425,35.0,0.5,0.0042606062174824644,940,4869,1,0
1164,7537,69.09876543209876,0.5,0.00805528951932286,941,4870,81,0
1165,7537,30.35,0.5,0.01600704061294748,941,4871,80,0
1166,7537,4.0,0.5,0.005404705821447985,941,4872,1,0
1167,7537,27.21276595744681,0.5,0.013356456915072607,941,4873,47,0
1168,7537,65.74736842105263,0.5,0.00805528951932286,941,4874,95,0
1169,7537,46.666666666666664,0.5,0.010705873217197731,941,4875,27,0
1170,7537,49.7037037037037,0.5,0.010705873217197731,941,4876,27,0
1171,7537,49.44,0.5,0.010705873217197731,941,4877,25,0
1172,7537,75.0,0.5,0.00805528951932286,941,4878,1,0
1173,14973,3.0,1.0,0.005404705821447985,942,4879,1,0
1174,14973,11.097560975609756,1.0,0.005404705821447985,942,4880,533,0
1175,14973,18.215759849906192,1.0,0.005404705821447985,942,4881,533,0
1176,3740,34.0,1.0,0.005404705821447985,946,4895,1,0
1177,3740,14.396860986547086,1.0,0.005404705821447985,946,4896,446,0
1178,3740,2.0,1.0,0.005404705821447985,946,4897,1,0
1179,3740,32.966442953020135,1.0,0.005404705821447985,946,4898,149,0
1180,3740,2.0,1.0,0.005404705821447985,946,4899,1,0
1181,3740,2.0,1.0,0.005404705821447985,946,4900,1,0
1182,3740,32.99337748344371,1.0,0.005404705821447985,946,4901,151,0
1183,3740,33.0,1.0,0.005404705821447985,946,4902,1,0
1184,3740,2.0,1.0,0.005404705821447985,946,4903,1,0
1185,53633,162.0,0.5,0.01600704061294748,950,4911,673,0
1186,16002,85.06642066420665,1.0,0.005404705821447985,956,4942,271,0
1187,16002,47.333333333333336,1.0,0.005404705821447985,956,4943,3,0
1188,16002,56.164794007490634,1.0,0.005404705821447985,956,4944,267,0
1189,16002,49.0,1.0,0.005404705821447985,956,4945,3,0
1190,16002,84.49063670411985,1.0,0.005404705821447985,956,4946,267,0
1191,16011,346.69767441860466,0.5,0.010705873217197731,959,4954,43,0
1192,16011,5.0,0.5,0.005404705821447985,959,4955,1,0
1193,16011,242.51966292134833,0.5,0.010705873217197731,959,4956,356,0
1194,16417,464.0,1.0,0.010705873217197731,962,4961,1,0
1195,16417,475.0,1.0,0.010705873217197731,962,4962,1,0
1196,16417,487.0,1.0,0.010705873217197731,962,4963,1,0
1197,16417,496.0,1.0,0.010705873217197731,962,4964,1,0
1198,16417,506.0,1.0,0.010705873217197731,962,4965,1,0
1199,16417,524.0,1.0,0.010705873217197731,962,4966,1,0
1200,16417,532.0,1.0,0.010705873217197731,962,4967,1,0
1201,16417,541.0,1.0,0.010705873217197731,962,4968,1,0
1202,16417,555.0,1.0,0.010705873217197731,962,4969,1,0
1203,16417,568.0,1.0,0.010705873217197731,962,4970,1,0
1204,16417,583.0,1.0,0.010705873217197731,962,4971,1,0
1205,16417,589.0,1.0,0.010705873217197731,962,4972,1,0
1206,16417,596.0,1.0,0.010705873217197731,962,4973,1,0
1207,16565,81.0,0.5,0.004157067791784225,965,4995,1,0
1208,16565,11.0,0.5,0.003975875546812311,965,4996,1,0
1209,16565,41.89325842696629,0.5,0.007982812621334092,965,4997,178,0
1210,16565,80.0,0.5,0.004151890870499314,965,4998,1,0
1211,16565,82.0,0.5,0.004105298578935108,965,4999,1,0
1212,16571,230.0,0.5,0.00805528951932286,966,5000,1,0
1213,16571,9.0,0.5,0.004182952398208786,966,5001,1,0
1214,16571,152.32584269662922,0.5,0.008231304843009863,966,5002,356,0
1215,16571,224.0,0.5,0.008164004866306009,966,5003,19,0
1216,16571,232.0,0.5,0.00805528951932286,966,5004,1,0
1217,16905,292.8311111111111,0.5,0.008510858592395103,969,5008,225,0
1218,16905,410.24,0.5,0.005736028783682345,969,5009,25,0
1219,16907,408.0,0.5,0.004094944736365284,970,5010,1,0
1220,16907,1.0,0.5,0.004053529366085989,970,5011,1,0
1221,16907,270.56666666666666,0.5,0.008500504749825279,970,5012,150,0
1222,16907,1.0,0.5,0.005404705821447985,970,5013,1,0
1223,16907,378.0,0.5,0.005736028783682345,970,5014,17,0
1224,16908,83.0,0.5,0.004136360106644578,971,5015,1,0
1225,16908,1.0,0.5,0.005404705821447985,971,5016,1,0
1226,16908,55.48,0.5,0.008122589496026712,971,5017,150,0
1227,16908,1.0,0.5,0.005404705821447985,971,5018,1,0
1228,16908,80.0,0.5,0.005736028783682345,971,5019,3,0
1229,16910,100.0,0.5,0.00805528951932286,972,5020,1,0
1230,16910,7.0,0.5,0.00805528951932286,972,5021,1,0
1231,16910,64.50666666666666,0.5,0.00805528951932286,972,5022,75,0
1232,16910,6.0,0.5,0.00805528951932286,972,5023,1,0
1233,16910,97.66666666666667,0.5,0.00805528951932286,972,5024,3,0
1234,16914,341.6,0.5,0.008127766417311624,973,5025,15,0
1235,16914,348.0,0.5,0.005404705821447985,973,5026,1,0
1236,16914,1.0,0.5,0.005404705821447985,973,5027,1,0
1237,16914,219.54222222222222,0.5,0.008541920120104574,973,5028,225,0
1238,16914,1.0,0.5,0.004079413972510547,973,5029,1,0
1239,16914,327.6666666666667,0.5,0.00805528951932286,973,5030,3,0
1240,18240,106.24,1.0,0.005736028783682345,974,5031,25,0
1241,18240,136.22222222222223,1.0,0.005404705821447985,974,5032,9,0
1242,18240,138.11111111111111,1.0,0.005404705821447985,974,5033,9,0
1243,18240,139.22222222222223,1.0,0.005404705821447985,974,5034,9,0
1244,18240,141.0,1.0,0.005404705821447985,974,5035,9,0
1245,19428,124.11160714285714,1.0,0.005404705821447985,975,5036,225,0
1246,20587,418.0869565217391,0.5,0.005736028783682345,978,5043,23,0
1247,20587,4.0,0.5,0.005404705821447985,978,5044,1,0
1248,20587,81.88333333333334,0.5,0.008412497087981778,978,5045,300,0
1249,20587,4.0,0.5,0.004053529366085989,978,5046,1,0
1250,24833,42.8,0.5,0.005404705821447985,979,5047,5,0
1251,24833,58.666666666666664,0.5,0.005736028783682345,979,5048,3,0
1252,24833,4.0,0.5,0.005404705821447985,979,5049,1,0
1253,24833,2.0,0.5,0.005404705821447985,979,5050,1,0
1254,24833,19.924433249370278,0.5,0.010705873217197731,979,5051,397,0
1255,24926,37.76699029126213,0.5,0.00805528951932286,980,5052,103,0
1256,24926,133.0,0.5,0.005404705821447985,980,5053,1,0
1257,24926,135.0,0.5,0.010705873217197731,980,5054,1,0
1258,31524,66.86330935251799,0.5,0.010705873217197731,981,5055,139,0
1259,31524,123.70671378091873,0.5,0.010705873217197731,981,5056,283,0
1260,31667,133.12994350282486,0.5,0.00805528951932286,982,5057,177,0
1261,31667,91.75,0.5,0.01600704061294748,982,5058,4,0
1262,31667,43.90196078431372,0.5,0.009913804260606215,982,5059,102,0
1263,31667,155.88888888888889,0.5,0.00805528951932286,982,5060,171,0
1264,1367,51.0,1.0,0.005404705821447985,996,5172,1,0
1265,1367,64.0,1.0,0.005404705821447985,996,5173,1,0
1266,1367,99.0,1.0,0.005404705821447985,996,5174,1,0
1267,1367,58.0,1.0,0.005404705821447985,996,5175,1,0
1268,1367,65.0,1.0,0.005404705821447985,996,5176,1,0
1269,1367,50.0,1.0,0.005404705821447985,996,5177,1,0
1270,1367,65.0,1.0,0.005404705821447985,996,5178,1,0
1271,1367,62.0,1.0,0.005404705821447985,996,5179,1,0
1272,1367,64.0,1.0,0.005404705821447985,996,5180,1,0
1273,1367,52.0,1.0,0.005404705821447985,996,5181,1,0
1274,1367,52.0,1.0,0.005404705821447985,996,5182,1,0
1275,1367,52.0,1.0,0.005404705821447985,996,5183,1,0
1276,1367,52.0,1.0,0.005404705821447985,996,5184,1,0
1277,1367,52.0,1.0,0.005404705821447985,996,5185,1,0
1278,1367,52.0,1.0,0.005404705821447985,996,5186,1,0
1279,1367,52.0,1.0,0.005404705821447985,996,5187,1,0
1280,1367,51.0,1.0,0.005404705821447985,996,5188,1,0
1281,1367,59.0,1.0,0.005404705821447985,996,5189,1,0
1282,1367,61.0,1.0,0.005404705821447985,996,5190,1,0
1283,1367,59.0,1.0,0.005404705821447985,996,5191,1,0
1284,1367,58.0,1.0,0.005404705821447985,996,5192,1,0
1285,1367,61.0,1.0,0.005404705821447985,996,5193,1,0
1286,1367,61.0,1.0,0.005404705821447985,996,5194,1,0
1287,1367,60.0,1.0,0.005404705821447985,996,5195,1,0
1288,1367,51.0,1.0,0.005404705821447985,996,5196,1,0
1289,1367,51.0,1.0,0.005404705821447985,996,5197,1,0
1290,1367,51.0,1.0,0.005404705821447985,996,5198,1,0
1291,1367,50.0,1.0,0.005404705821447985,996,5199,1,0
1292,1367,46.0,1.0,0.005404705821447985,996,5200,1,0
1293,1367,50.0,1.0,0.005404705821447985,996,5201,1,0
1294,1367,50.0,1.0,0.005404705821447985,996,5202,1,0
1295,1367,50.0,1.0,0.005404705821447985,996,5203,1,0
1296,1367,50.0,1.0,0.005404705821447985,996,5204,1,0
1297,1367,50.0,1.0,0.005404705821447985,996,5205,1,0
1298,1367,50.0,1.0,0.005404705821447985,996,5206,1,0
1299,1367,50.0,1.0,0.005404705821447985,996,5207,1,0
1300,1367,51.0,1.0,0.005404705821447985,996,5208,1,0
1301,1367,50.0,1.0,0.005404705821447985,996,5209,1,0
1302,1367,50.0,1.0,0.005404705821447985,996,5210,1,0
1303,1367,50.0,1.0,0.005404705821447985,996,5211,1,0
1304,1367,50.0,1.0,0.005404705821447985,996,5212,1,0
1305,1367,50.0,1.0,0.005404705821447985,996,5213,1,0
1306,1367,50.0,1.0,0.005404705821447985,996,5214,1,0
1307,1367,50.0,1.0,0.005404705821447985,996,5215,1,0
1308,1367,50.0,1.0,0.005404705821447985,996,5216,1,0
1309,1367,50.0,1.0,0.005404705821447985,996,5217,1,0
1310,1367,50.0,1.0,0.005404705821447985,996,5218,1,0
1311,1367,51.0,1.0,0.005404705821447985,996,5219,1,0
1312,1367,50.0,1.0,0.005404705821447985,996,5220,1,0
1313,1367,50.0,1.0,0.005404705821447985,996,5221,1,0
1314,1367,50.0,1.0,0.005404705821447985,996,5222,1,0
1315,1367,50.0,1.0,0.005404705821447985,996,5223,1,0
1316,1367,50.0,1.0,0.005404705821447985,996,5224,1,0
1317,1367,50.0,1.0,0.005404705821447985,996,5225,1,0
1318,1367,50.0,1.0,0.005404705821447985,996,5226,1,0
1319,1367,50.0,1.0,0.005404705821447985,996,5227,1,0
1320,1367,50.0,1.0,0.005404705821447985,996,5228,1,0
1321,1367,50.0,1.0,0.005404705821447985,996,5229,1,0
1322,1367,50.0,1.0,0.005404705821447985,996,5230,1,0
1323,1367,50.0,1.0,0.005404705821447985,996,5231,1,0
1324,1367,50.0,1.0,0.005404705821447985,996,5232,1,0
1325,1367,50.0,1.0,0.005404705821447985,996,5233,1,0
1326,1367,50.0,1.0,0.005404705821447985,996,5234,1,0
1327,1367,50.0,1.0,0.005404705821447985,996,5235,1,0
1328,1367,51.0,1.0,0.005404705821447985,996,5236,1,0
1329,1367,51.0,1.0,0.005404705821447985,996,5237,1,0
1330,1367,51.0,1.0,0.005404705821447985,996,5238,1,0
1331,1367,51.0,1.0,0.005404705821447985,996,5239,1,0
1332,1367,51.0,1.0,0.005404705821447985,996,5240,1,0
1333,1367,50.0,1.0,0.005404705821447985,996,5241,1,0
1334,1367,50.0,1.0,0.005404705821447985,996,5242,1,0
1335,1367,50.0,1.0,0.005404705821447985,996,5243,1,0
1336,1367,50.0,1.0,0.005404705821447985,996,5244,1,0
1337,1367,50.0,1.0,0.005404705821447985,996,5245,1,0
1338,1367,50.0,1.0,0.005404705821447985,996,5246,1,0
1339,1367,33.9,1.0,0.005404705821447985,996,5247,60,0
1340,1367,49.0,1.0,0.005404705821447985,996,5248,1,0
1341,1367,48.0,1.0,0.005404705821447985,996,5249,1,0
1342,1367,48.0,1.0,0.005404705821447985,996,5250,1,0
1343,1367,54.0,1.0,0.005404705821447985,996,5251,1,0
1344,1367,53.0,1.0,0.005404705821447985,996,5252,1,0
1345,1367,52.0,1.0,0.005404705821447985,996,5253,1,0
1346,1367,52.0,1.0,0.005404705821447985,996,5254,1,0
1347,1367,51.0,1.0,0.005404705821447985,996,5255,1,0
1348,1367,51.0,1.0,0.005404705821447985,996,5256,1,0
1349,1367,51.0,1.0,0.005404705821447985,996,5257,1,0
1350,1367,45.0,1.0,0.005404705821447985,996,5258,1,0
1351,1367,51.0,1.0,0.005404705821447985,996,5259,1,0
